,Base,Base_weight,Base2,Base2_weight,Prep,Prep2,Calc.T,Calc.t,Support,Support2,Support_frac,Support2_frac,Promoter,Promoter_weight,Promoter2,Promoter2_weight,T,H2,O2,CO,H2O,CO2,CH4,TOS,F/W,conversion
2021,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Co,1.25,0,0.0,300.0,40.0,0.0,5.0,10.0,0.0,0.0,60.0,2.5,15.5
2022,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Co,1.25,0,0.0,300.0,40.0,0.0,5.0,10.0,0.0,0.0,90.0,2.5,15.9
2023,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Co,1.25,0,0.0,300.0,40.0,0.0,5.0,10.0,0.0,0.0,120.0,2.5,17.5
2024,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Co,1.25,0,0.0,300.0,40.0,0.0,5.0,10.0,0.0,0.0,150.0,2.5,18.7
2025,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Co,1.25,0,0.0,300.0,40.0,0.0,5.0,10.0,0.0,0.0,180.0,2.5,17.9
2026,Pt,1.4,0,0.0,IWI,CI,300,2.0,Al2O3,0,1.0,0.0,Co,1.25,Fe,1.25,300.0,40.0,0.0,5.0,10.0,0.0,0.0,30.0,2.5,22.0
2027,Pt,1.4,0,0.0,IWI,CI,300,2.0,Al2O3,0,1.0,0.0,Co,1.25,Fe,1.25,300.0,40.0,0.0,5.0,10.0,0.0,0.0,60.0,2.5,22.0
2028,Pt,1.4,0,0.0,IWI,CI,300,2.0,Al2O3,0,1.0,0.0,Co,1.25,Fe,1.25,300.0,40.0,0.0,5.0,10.0,0.0,0.0,90.0,2.5,23.6
2029,Pt,1.4,0,0.0,IWI,CI,300,2.0,Al2O3,0,1.0,0.0,Co,1.25,Fe,1.25,300.0,40.0,0.0,5.0,10.0,0.0,0.0,120.0,2.5,23.6
2030,Pt,1.4,0,0.0,IWI,CI,300,2.0,Al2O3,0,1.0,0.0,Co,1.25,Fe,1.25,300.0,40.0,0.0,5.0,10.0,0.0,0.0,150.0,2.5,23.6
2031,Pt,1.4,0,0.0,IWI,CI,300,2.0,Al2O3,0,1.0,0.0,Co,1.25,Fe,1.25,300.0,40.0,0.0,5.0,10.0,0.0,0.0,180.0,2.5,23.2
2032,Pt,1.4,0,0.0,IWI,CI,400,4.0,Al2O3,0,1.0,0.0,Co,1.25,Mg,1.25,300.0,40.0,0.0,5.0,10.0,0.0,0.0,30.0,2.5,15.0
2033,Pt,1.4,0,0.0,IWI,CI,400,4.0,Al2O3,0,1.0,0.0,Co,1.25,Mg,1.25,300.0,40.0,0.0,5.0,10.0,0.0,0.0,60.0,2.5,17.0
2034,Pt,1.4,0,0.0,IWI,CI,400,4.0,Al2O3,0,1.0,0.0,Co,1.25,Mg,1.25,300.0,40.0,0.0,5.0,10.0,0.0,0.0,90.0,2.5,17.4
2035,Pt,1.4,0,0.0,IWI,CI,400,4.0,Al2O3,0,1.0,0.0,Co,1.25,Mg,1.25,300.0,40.0,0.0,5.0,10.0,0.0,0.0,120.0,2.5,16.6
2036,Pt,1.4,0,0.0,IWI,CI,400,4.0,Al2O3,0,1.0,0.0,Co,1.25,Mg,1.25,300.0,40.0,0.0,5.0,10.0,0.0,0.0,150.0,2.5,18.6
2037,Pt,1.4,0,0.0,IWI,CI,400,4.0,Al2O3,0,1.0,0.0,Co,1.25,Mg,1.25,300.0,40.0,0.0,5.0,10.0,0.0,0.0,180.0,2.5,19.8
2038,Pt,1.4,0,0.0,IWI,CI,400,5.0,Al2O3,0,1.0,0.0,Co,1.25,Mn,1.25,300.0,40.0,0.0,5.0,10.0,0.0,0.0,30.0,2.5,14.4
2039,Pt,1.4,0,0.0,IWI,CI,400,5.0,Al2O3,0,1.0,0.0,Co,1.25,Mn,1.25,300.0,40.0,0.0,5.0,10.0,0.0,0.0,60.0,2.5,13.9
2040,Pt,1.4,0,0.0,IWI,CI,400,5.0,Al2O3,0,1.0,0.0,Co,1.25,Mn,1.25,300.0,40.0,0.0,5.0,10.0,0.0,0.0,90.0,2.5,13.4
2041,Pt,1.4,0,0.0,IWI,CI,400,5.0,Al2O3,0,1.0,0.0,Co,1.25,Mn,1.25,300.0,40.0,0.0,5.0,10.0,0.0,0.0,120.0,2.5,13.4
2042,Pt,1.4,0,0.0,IWI,CI,400,5.0,Al2O3,0,1.0,0.0,Co,1.25,Mn,1.25,300.0,40.0,0.0,5.0,10.0,0.0,0.0,150.0,2.5,13.9
2043,Pt,1.4,0,0.0,IWI,CI,400,5.0,Al2O3,0,1.0,0.0,Co,1.25,Mn,1.25,300.0,40.0,0.0,5.0,10.0,0.0,0.0,180.0,2.5,14.4
2044,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Co,1.25,Zr,1.25,300.0,40.0,0.0,5.0,10.0,0.0,0.0,30.0,2.5,15.0
2045,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Co,1.25,Zr,1.25,300.0,40.0,0.0,5.0,10.0,0.0,0.0,60.0,2.5,17.1
2046,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Co,1.25,Zr,1.25,300.0,40.0,0.0,5.0,10.0,0.0,0.0,90.0,2.5,17.1
2047,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Co,1.25,Zr,1.25,300.0,40.0,0.0,5.0,10.0,0.0,0.0,120.0,2.5,15.0
2048,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Co,1.25,Zr,1.25,300.0,40.0,0.0,5.0,10.0,0.0,0.0,150.0,2.5,13.4
2049,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Co,1.25,Zr,1.25,300.0,40.0,0.0,5.0,10.0,0.0,0.0,180.0,2.5,12.6
2050,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,0,0.0,300.0,40.0,0.0,5.0,10.0,10.0,0.0,30.0,2.5,18.2
2051,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,0,0.0,300.0,40.0,0.0,5.0,10.0,10.0,0.0,60.0,2.5,21.2
2052,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,0,0.0,300.0,40.0,0.0,5.0,10.0,10.0,0.0,90.0,2.5,13.8
2053,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,0,0.0,300.0,40.0,0.0,5.0,10.0,10.0,0.0,120.0,2.5,14.3
2054,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,0,0.0,300.0,40.0,0.0,5.0,10.0,10.0,0.0,150.0,2.5,16.3
2055,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,0,0.0,300.0,40.0,0.0,5.0,10.0,10.0,0.0,180.0,2.5,16.3
2056,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,Co,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,30.0,2.5,12.0
2057,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,Co,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,60.0,2.5,13.0
2058,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,Co,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,90.0,2.5,16.8
2059,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,Co,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,120.0,2.5,15.4
2060,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,Co,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,150.0,2.5,15.4
2061,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,Co,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,180.0,2.5,13.9
2062,Pt,1.4,0,0.0,IWI,CI,450,1.0,Al2O3,0,1.0,0.0,Ce,1.25,K,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,30.0,2.5,17.1
2063,Pt,1.4,0,0.0,IWI,CI,450,1.0,Al2O3,0,1.0,0.0,Ce,1.25,K,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,60.0,2.5,20.5
2064,Pt,1.4,0,0.0,IWI,CI,450,1.0,Al2O3,0,1.0,0.0,Ce,1.25,K,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,90.0,2.5,18.5
2065,Pt,1.4,0,0.0,IWI,CI,450,1.0,Al2O3,0,1.0,0.0,Ce,1.25,K,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,120.0,2.5,19.9
2066,Pt,1.4,0,0.0,IWI,CI,450,1.0,Al2O3,0,1.0,0.0,Ce,1.25,K,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,150.0,2.5,15.1
2067,Pt,1.4,0,0.0,IWI,CI,450,1.0,Al2O3,0,1.0,0.0,Ce,1.25,K,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,180.0,2.5,18.5
2068,Pt,1.4,0,0.0,IWI,CI,450,2.0,Al2O3,0,1.0,0.0,Ce,1.25,Ni,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,30.0,2.5,7.0
2069,Pt,1.4,0,0.0,IWI,CI,450,2.0,Al2O3,0,1.0,0.0,Ce,1.25,Ni,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,60.0,2.5,13.4
2070,Pt,1.4,0,0.0,IWI,CI,450,2.0,Al2O3,0,1.0,0.0,Ce,1.25,Ni,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,90.0,2.5,12.4
2071,Pt,1.4,0,0.0,IWI,CI,450,2.0,Al2O3,0,1.0,0.0,Ce,1.25,Ni,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,120.0,2.5,10.9
2072,Pt,1.4,0,0.0,IWI,CI,450,2.0,Al2O3,0,1.0,0.0,Ce,1.25,Ni,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,150.0,2.5,11.9
2073,Pt,1.4,0,0.0,IWI,CI,450,2.0,Al2O3,0,1.0,0.0,Ce,1.25,Ni,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,180.0,2.5,12.4
2074,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Co,1.25,0,0.0,300.0,40.0,0.0,5.0,10.0,10.0,0.0,30.0,2.5,0.0
2075,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Co,1.25,0,0.0,300.0,40.0,0.0,5.0,10.0,10.0,0.0,60.0,2.5,1.9
2076,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Co,1.25,0,0.0,300.0,40.0,0.0,5.0,10.0,10.0,0.0,90.0,2.5,0.0
2077,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Co,1.25,0,0.0,300.0,40.0,0.0,5.0,10.0,10.0,0.0,120.0,2.5,3.7
2078,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Co,1.25,0,0.0,300.0,40.0,0.0,5.0,10.0,10.0,0.0,150.0,2.5,4.9
2079,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Co,1.25,0,0.0,300.0,40.0,0.0,5.0,10.0,10.0,0.0,180.0,2.5,8.6
2080,Pt,1.4,0,0.0,IWI,CI,300,2.0,Al2O3,0,1.0,0.0,Co,1.25,Fe,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,30.0,2.5,19.7
2081,Pt,1.4,0,0.0,IWI,CI,300,2.0,Al2O3,0,1.0,0.0,Co,1.25,Fe,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,60.0,2.5,20.2
2082,Pt,1.4,0,0.0,IWI,CI,300,2.0,Al2O3,0,1.0,0.0,Co,1.25,Fe,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,90.0,2.5,18.7
2083,Pt,1.4,0,0.0,IWI,CI,300,2.0,Al2O3,0,1.0,0.0,Co,1.25,Fe,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,120.0,2.5,10.8
2084,Pt,1.4,0,0.0,IWI,CI,300,2.0,Al2O3,0,1.0,0.0,Co,1.25,Fe,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,150.0,2.5,11.3
2085,Pt,1.4,0,0.0,IWI,CI,300,2.0,Al2O3,0,1.0,0.0,Co,1.25,Fe,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,180.0,2.5,18.7
2086,Pt,1.4,0,0.0,IWI,CI,400,4.0,Al2O3,0,1.0,0.0,Co,1.25,Mg,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,30.0,2.5,7.1
2087,Pt,1.4,0,0.0,IWI,CI,400,4.0,Al2O3,0,1.0,0.0,Co,1.25,Mg,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,60.0,2.5,8.6
2088,Pt,1.4,0,0.0,IWI,CI,400,4.0,Al2O3,0,1.0,0.0,Co,1.25,Mg,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,90.0,2.5,9.1
2089,Pt,1.4,0,0.0,IWI,CI,400,4.0,Al2O3,0,1.0,0.0,Co,1.25,Mg,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,120.0,2.5,9.1
2090,Pt,1.4,0,0.0,IWI,CI,400,4.0,Al2O3,0,1.0,0.0,Co,1.25,Mg,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,150.0,2.5,9.1
2091,Pt,1.4,0,0.0,IWI,CI,400,4.0,Al2O3,0,1.0,0.0,Co,1.25,Mg,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,180.0,2.5,9.6
2092,Pt,1.4,0,0.0,IWI,CI,400,5.0,Al2O3,0,1.0,0.0,Co,1.25,Mn,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,30.0,2.5,10.2
2093,Pt,1.4,0,0.0,IWI,CI,400,5.0,Al2O3,0,1.0,0.0,Co,1.25,Mn,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,60.0,2.5,13.3
2094,Pt,1.4,0,0.0,IWI,CI,400,5.0,Al2O3,0,1.0,0.0,Co,1.25,Mn,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,90.0,2.5,8.7
2095,Pt,1.4,0,0.0,IWI,CI,400,5.0,Al2O3,0,1.0,0.0,Co,1.25,Mn,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,120.0,2.5,11.2
2096,Pt,1.4,0,0.0,IWI,CI,400,5.0,Al2O3,0,1.0,0.0,Co,1.25,Mn,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,150.0,2.5,1.5
2097,Pt,1.4,0,0.0,IWI,CI,400,5.0,Al2O3,0,1.0,0.0,Co,1.25,Mn,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,180.0,2.5,0.0
2098,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Co,1.25,Zr,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,30.0,2.5,5.7
2099,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Co,1.25,Zr,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,60.0,2.5,7.3
2100,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Co,1.25,Zr,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,90.0,2.5,10.9
2101,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Co,1.25,Zr,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,120.0,2.5,10.9
2102,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Co,1.25,Zr,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,150.0,2.5,8.3
2103,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Co,1.25,Zr,1.25,300.0,40.0,0.0,5.0,10.0,10.0,0.0,180.0,2.5,9.3
2104,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,0,0.0,275.0,40.0,0.0,5.0,10.0,10.0,0.0,30.0,2.5,14.8
2105,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,0,0.0,275.0,40.0,0.0,5.0,10.0,10.0,0.0,60.0,2.5,12.3
2106,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,0,0.0,275.0,40.0,0.0,5.0,10.0,10.0,0.0,90.0,2.5,11.3
2107,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,0,0.0,275.0,40.0,0.0,5.0,10.0,10.0,0.0,120.0,2.5,9.9
2108,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,0,0.0,275.0,40.0,0.0,5.0,10.0,10.0,0.0,150.0,2.5,10.3
2109,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,0,0.0,275.0,40.0,0.0,5.0,10.0,10.0,0.0,180.0,2.5,14.3
2110,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,0,0.0,250.0,40.0,0.0,5.0,10.0,10.0,0.0,30.0,2.5,12.0
2111,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,0,0.0,250.0,40.0,0.0,5.0,10.0,10.0,0.0,60.0,2.5,7.3
2112,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,0,0.0,250.0,40.0,0.0,5.0,10.0,10.0,0.0,90.0,2.5,5.2
2113,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,0,0.0,250.0,40.0,0.0,5.0,10.0,10.0,0.0,120.0,2.5,2.6
2114,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,0,0.0,250.0,40.0,0.0,5.0,10.0,10.0,0.0,150.0,2.5,2.1
2115,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,0,0.0,250.0,40.0,0.0,5.0,10.0,10.0,0.0,180.0,2.5,6.8
2116,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,Co,1.25,275.0,40.0,0.0,5.0,10.0,10.0,0.0,30.0,2.5,8.7
2117,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,Co,1.25,275.0,40.0,0.0,5.0,10.0,10.0,0.0,60.0,2.5,9.2
2118,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,Co,1.25,275.0,40.0,0.0,5.0,10.0,10.0,0.0,90.0,2.5,11.2
2119,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,Co,1.25,275.0,40.0,0.0,5.0,10.0,10.0,0.0,120.0,2.5,8.3
2120,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,Co,1.25,275.0,40.0,0.0,5.0,10.0,10.0,0.0,150.0,2.5,6.3
2121,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,Co,1.25,275.0,40.0,0.0,5.0,10.0,10.0,0.0,180.0,2.5,12.1
2122,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,Co,1.25,250.0,40.0,0.0,5.0,10.0,10.0,0.0,30.0,2.5,0.0
2123,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,Co,1.25,250.0,40.0,0.0,5.0,10.0,10.0,0.0,60.0,2.5,3.1
2124,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,Co,1.25,250.0,40.0,0.0,5.0,10.0,10.0,0.0,90.0,2.5,0.0
2125,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,Co,1.25,250.0,40.0,0.0,5.0,10.0,10.0,0.0,120.0,2.5,0.0
2126,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,Co,1.25,250.0,40.0,0.0,5.0,10.0,10.0,0.0,150.0,2.5,1.6
2127,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,Co,1.25,250.0,40.0,0.0,5.0,10.0,10.0,0.0,180.0,2.5,2.1
2128,Pt,1.4,0,0.0,IWI,CI,450,1.0,Al2O3,0,1.0,0.0,Ce,1.25,K,1.25,275.0,40.0,0.0,5.0,10.0,10.0,0.0,30.0,2.5,14.7
2129,Pt,1.4,0,0.0,IWI,CI,450,1.0,Al2O3,0,1.0,0.0,Ce,1.25,K,1.25,275.0,40.0,0.0,5.0,10.0,10.0,0.0,60.0,2.5,9.5
2130,Pt,1.4,0,0.0,IWI,CI,450,1.0,Al2O3,0,1.0,0.0,Ce,1.25,K,1.25,275.0,40.0,0.0,5.0,10.0,10.0,0.0,90.0,2.5,6.8
2131,Pt,1.4,0,0.0,IWI,CI,450,1.0,Al2O3,0,1.0,0.0,Ce,1.25,K,1.25,275.0,40.0,0.0,5.0,10.0,10.0,0.0,120.0,2.5,3.2
2132,Pt,1.4,0,0.0,IWI,CI,450,1.0,Al2O3,0,1.0,0.0,Ce,1.25,K,1.25,275.0,40.0,0.0,5.0,10.0,10.0,0.0,150.0,2.5,3.7
2133,Pt,1.4,0,0.0,IWI,CI,450,1.0,Al2O3,0,1.0,0.0,Ce,1.25,K,1.25,275.0,40.0,0.0,5.0,10.0,10.0,0.0,180.0,2.5,5.8
2134,Pt,1.4,0,0.0,IWI,CI,450,1.0,Al2O3,0,1.0,0.0,Ce,1.25,K,1.25,250.0,40.0,0.0,5.0,10.0,10.0,0.0,30.0,2.5,0.0
2135,Pt,1.4,0,0.0,IWI,CI,450,1.0,Al2O3,0,1.0,0.0,Ce,1.25,K,1.25,250.0,40.0,0.0,5.0,10.0,10.0,0.0,60.0,2.5,1.6
2136,Pt,1.4,0,0.0,IWI,CI,450,1.0,Al2O3,0,1.0,0.0,Ce,1.25,K,1.25,250.0,40.0,0.0,5.0,10.0,10.0,0.0,90.0,2.5,1.1
2137,Pt,1.4,0,0.0,IWI,CI,450,1.0,Al2O3,0,1.0,0.0,Ce,1.25,K,1.25,250.0,40.0,0.0,5.0,10.0,10.0,0.0,120.0,2.5,0.0
2138,Pt,1.4,0,0.0,IWI,CI,450,1.0,Al2O3,0,1.0,0.0,Ce,1.25,K,1.25,250.0,40.0,0.0,5.0,10.0,10.0,0.0,150.0,2.5,3.7
2139,Pt,1.4,0,0.0,IWI,CI,450,1.0,Al2O3,0,1.0,0.0,Ce,1.25,K,1.25,250.0,40.0,0.0,5.0,10.0,10.0,0.0,180.0,2.5,1.6
2140,Pt,1.4,0,0.0,IWI,CI,300,2.0,Al2O3,0,1.0,0.0,Co,1.25,Fe,1.25,275.0,40.0,0.0,5.0,10.0,10.0,0.0,30.0,2.5,15.6
2141,Pt,1.4,0,0.0,IWI,CI,300,2.0,Al2O3,0,1.0,0.0,Co,1.25,Fe,1.25,275.0,40.0,0.0,5.0,10.0,10.0,0.0,60.0,2.5,17.1
2142,Pt,1.4,0,0.0,IWI,CI,300,2.0,Al2O3,0,1.0,0.0,Co,1.25,Fe,1.25,275.0,40.0,0.0,5.0,10.0,10.0,0.0,90.0,2.5,16.1
2143,Pt,1.4,0,0.0,IWI,CI,300,2.0,Al2O3,0,1.0,0.0,Co,1.25,Fe,1.25,275.0,40.0,0.0,5.0,10.0,10.0,0.0,120.0,2.5,14.6
2144,Pt,1.4,0,0.0,IWI,CI,300,2.0,Al2O3,0,1.0,0.0,Co,1.25,Fe,1.25,275.0,40.0,0.0,5.0,10.0,10.0,0.0,150.0,2.5,13.1
2145,Pt,1.4,0,0.0,IWI,CI,300,2.0,Al2O3,0,1.0,0.0,Co,1.25,Fe,1.25,275.0,40.0,0.0,5.0,10.0,10.0,0.0,180.0,2.5,13.1
2146,Pt,1.4,0,0.0,IWI,CI,300,2.0,Al2O3,0,1.0,0.0,Co,1.25,Fe,1.25,250.0,40.0,0.0,5.0,10.0,10.0,0.0,30.0,2.5,8.2
2147,Pt,1.4,0,0.0,IWI,CI,300,2.0,Al2O3,0,1.0,0.0,Co,1.25,Fe,1.25,250.0,40.0,0.0,5.0,10.0,10.0,0.0,60.0,2.5,7.3
2148,Pt,1.4,0,0.0,IWI,CI,300,2.0,Al2O3,0,1.0,0.0,Co,1.25,Fe,1.25,250.0,40.0,0.0,5.0,10.0,10.0,0.0,90.0,2.5,7.3
2149,Pt,1.4,0,0.0,IWI,CI,300,2.0,Al2O3,0,1.0,0.0,Co,1.25,Fe,1.25,250.0,40.0,0.0,5.0,10.0,10.0,0.0,120.0,2.5,5.2
2150,Pt,1.4,0,0.0,IWI,CI,300,2.0,Al2O3,0,1.0,0.0,Co,1.25,Fe,1.25,250.0,40.0,0.0,5.0,10.0,10.0,0.0,150.0,2.5,0.0
2151,Pt,1.4,0,0.0,IWI,CI,300,2.0,Al2O3,0,1.0,0.0,Co,1.25,Fe,1.25,250.0,40.0,0.0,5.0,10.0,10.0,0.0,180.0,2.5,0.0
2152,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,0,0.0,275.0,40.0,0.0,5.0,15.0,10.0,0.0,30.0,2.5,25.4
2153,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,0,0.0,275.0,40.0,0.0,5.0,15.0,10.0,0.0,60.0,2.5,24.4
2154,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,0,0.0,275.0,40.0,0.0,5.0,15.0,10.0,0.0,90.0,2.5,25.4
2155,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,0,0.0,275.0,40.0,0.0,5.0,15.0,10.0,0.0,120.0,2.5,24.9
2156,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,0,0.0,275.0,40.0,0.0,5.0,15.0,10.0,0.0,150.0,2.5,23.4
2157,Pt,1.4,0,0.0,IWI,CI,400,2.0,Al2O3,0,1.0,0.0,Ce,1.25,0,0.0,275.0,40.0,0.0,5.0,15.0,10.0,0.0,180.0,2.5,22.8
